Candidate,Party,Criminal Cases,Education,Age,City
Hargun Meghwani,Akhil Bhartiya Sindhu Samajwadi Party,0,Graduate,56,Raipur
Imrran Pasha,Loktantrik Samajwadi Party,0,Graduate,33,Raipur
"JAFAR HUSSAIN, BABABHAI (PURVA MUTVALLI)",IND,0,Literate,57,Raipur
Madhusudan Mishra,ABHM, 1 ,Graduate,49,Raipur
Mathura Prasad Tandon,IND,0,5th Pass,42,Raipur
Mohd. Jilani alias Tani,IND,0,5th Pass,30,Raipur
Nanda Kishor Deep,IND,0,Graduate,48,Raipur
Narad Nishad,IND,0,Not Given,33,Raipur
Naresh BhishmdevDhidhi,IND,0,Graduate Professional,31,Raipur
Navin Gupta,IND,0,12th Pass,35,Raipur
P R Khunte,CGVP,0,Others,54,Raipur
Praveen Jain,IND,0,10th Pass,44,Raipur
Rajendra Kumar Sahu,IND,0,Graduate Professional,38,Raipur
Rajesh Singh Thakur (Advocate),IND,0,Post Graduate,34,Raipur
Ramcharan Yadav,IND,0,10th Pass,33,Raipur
Ramkrishna Verma,IND,0,8th Pass,49,Raipur
Sanjay Baghel,IND,0,Illiterate,29,Raipur
Shailendra Banjare (Shaktiputra),SSBD,0,Graduate,34,Raipur
Shankar Lal Varandani,PPOI,0,10th Pass,45,Raipur
Shobharam Gilhare,IND,0,Post Graduate,38,Raipur
Shrikant Kaser,IND,0,8th Pass,41,Raipur
Siyaram Dhritlahare,IND,0,Others,34,Raipur
Smt Susil Bai Banjare,IND,0,Not Given,36,Raipur
Syed Rashid Ali,IND,0,12th Pass,62,Raipur
Vidyadevi Sahu,BSP,0,Post Graduate,54,Raipur
Yashwant Sahu,IND,0,Graduate,35,Raipur
Madhusudan Yadav,BJP, 1 ,12th Pass,38,Rajnandgaon
Ajay Jaiswal,IND, 1 ,8th Pass,35,Rajnandgaon
Ajay Pali,IND,0,5th Pass,32,Rajnandgaon
Bhag Chanda Vaidhya,IND,0,Doctorate,48,Rajnandgaon
D.R.Yadav Pracharya,IND,0,Post Graduate,66,Rajnandgaon
Derha Ram Lodhi,IND,0,Graduate,37,Rajnandgaon
Dilip Rathod Sampadak,IND,0,Others,40,Rajnandgaon
Gangaram Nishad,EKSP,0,Not Given,48,Rajnandgaon
Jalal Mohammad Qureshi,IND,0,10th Pass,45,Rajnandgaon
Madan Yadav,IND,0,Not Given,34,Rajnandgaon
Mangaldas Bangare,IND,0,Others,52,Rajnandgaon
Narad Khothaliya,CGVP,0,5th Pass,48,Rajnandgaon
Praduman Netam,BSP,0,Not Given,32,Rajnandgaon
Amrit Singh Maravi,IND,0,12th Pass,35,Surguja
Anoop Minj,JMM,0,Post Graduate,28,Surguja
Bal Singh,CPM,0,Not Given,38,Surguja
Bhupnath Singh Maravi,GGP,0,Others,43,Surguja
Dhaneshwar Singh,IND,0,12th Pass,39,Surguja
Kumait  BDO,JD(U),0,Post Graduate,64,Surguja
Ramdeo Lakra,CGVP,0,12th Pass,32,Surguja
Ramnath Cherwa,Shoshit Samaj Dal,0,Not Given,36,Surguja
Sarju Xess Oranw,IND,0,12th Pass,43,Surguja
Somnath Bhagat,LJP,0,12th Pass,46,Surguja
Sunil Kumar Singh,IND,0,Not Given,27,Surguja
Suraj Deo Singh Khairwar,IND,0,Literate,35,Surguja
PATEL NATUBHAI GOMANBHAI,BJP, 3 ,5th Pass,36,Dadra & Nagar Haveli
BIJ YOHANBHAI BHADIYABHAI,BSP,0,8th Pass,36,Dadra & Nagar Haveli
DELKAR MOHANBHAI SANJIBHAI,INC,0,12th Pass,46,Dadra & Nagar Haveli
KHULAT BHIKALYA VANSHYA,IND, 2 ,10th Pass,40,Dadra & Nagar Haveli
MISHAL LAXMANBHAI NAVASUBHAI,IND, 2 ,10th Pass,39,Dadra & Nagar Haveli
LALUBHAI PATEL,BJP,0,10th Pass,53,Daman & Diu
DAHYABHAI VALLABHBHAI PATEL,INC,0,12th Pass,64,Daman & Diu
GOHEL GAUTAMKUMAR NATVARSINH,IND,0,12th Pass,28,Daman & Diu
PANDEY DINESHBHAI,IND, 1 ,12th Pass,37,Daman & Diu
RAMESHBHAI D. SINGH,SP,0,12th Pass,42,Daman & Diu
SINDE SHAILESHBHAI,IND,0,12th Pass,39,Daman & Diu
TANDEL GOPALBHAI KALYANBHAI,NCP, 2 ,Not Given,55,Daman & Diu
SHRIPAD YESSO NAIK,BJP,0,Graduate,56,North Goa
CHRISTOPHER FONSECA,CPI,0,Post Graduate,55,North Goa
JITENDRA RAGHURAJ DESHPRABHU,NCP, 3 ,Graduate,53,North Goa
MARTHA D SOUZA,IND,0,10th Pass,55,North Goa
NARACINVA SURYA SALGAONKAR,IND,0,8th Pass,51,North Goa
RAUT PANDURANG DATTARAM,MAG,0,10th Pass,62,North Goa
UPENDRA CHANDRU GAONKAR,SHS,0,10th Pass,48,North Goa
COSME FRANCISCO CAITANO SARDINHA,INC,0,Graduate Professional,62,South Goa
ADV. NARENDRA KESHAV SAWAIKAR,BJP,0,Graduate Professional,42,South Goa
ADV. RAJU MANGESHKAR ALIAS RAJENDRA NAIK,CPI,0,Post Graduate,52,South Goa
DERICK DIAS,IND,0,Graduate,41,South Goa
DIAS JAWAHAR,IND,0,Post Graduate,53,South Goa
FRANCISCO ANTONIO JOAO DE PHILOMENO FERNANDES,IND,0,Post Graduate,51,South Goa
HAMZA KHAN,IND,0,10th Pass,57,South Goa
MATANHY SALDANHA,UGDP,0,Post Graduate,60,South Goa
MULLA SALIM,IND,0,12th Pass,25,South Goa
ROHIDAS HARICHANDRA BORKAR,SGF,0,10th Pass,63,South Goa
SALUNKE SMITA PRAVEEN,IND,0,Post Graduate,38,South Goa
HARIN PATHAK,BJP, 2 ,Post Graduate,62,Ahmedabad East
ANILKUMAR BRIJENDRABHAI SHARMA,IND,0,Graduate,51,Ahmedabad East
BHAVIN AMRUTBHAI PATEL,IND,0,12th Pass,38,Ahmedabad East
BHOLABHAI VALJIBHAI PATEL,NCP, 3 ,10th Pass,62,Ahmedabad East
BRIJESHKUMAR UJAGARLAL SHARMA,IND,0,Graduate,28,Ahmedabad East
DEEPAKBHAI RATILAL BABARIYA,INC, 2 ,Graduate Professional,57,Ahmedabad East
HASHRATH JAYRAM PAGARE,RSPS,0,10th Pass,61,Ahmedabad East
JASWANT SOMABHAI BUDDHPRIYA,IND,0,Graduate,64,Ahmedabad East
KHODABHAI LALJIBHAI DESAI,IND,0,5th Pass,42,Ahmedabad East
NARANBHAI TULSIDAS SENGAL,Loktantrik Samajwadi Party,0,10th Pass,58,Ahmedabad East
PARESBHAI RASIKLAL THAKKAR,IND,0,12th Pass,29,Ahmedabad East
PRAVIN RAMBHAI PATEL,MJP,0,Graduate,45,Ahmedabad East
PREMHARI RAMESHCHANDRA SHARMA,NLHP,0,10th Pass,36,Ahmedabad East
RAJESH HARIRAM MAURYA,IND,0,10th Pass,34,Ahmedabad East
RANJITSINH RAMSHANKERSINH RAJPUT,IJP,0,12th Pass,37,Ahmedabad East
SANJITKUMAR RADHAKRISHNASINH RAJPUT,SP,0,12th Pass,29,Ahmedabad East
SANJIVBHAI INDRAVAN BHATT,BNJD, 1 ,10th Pass,38,Ahmedabad East
VIRUBHAI NARANBHAI VANZARA,BSP,0,Literate,52,Ahmedabad East
KIRITBHAI PREMJIBHAI SOLANKI,BJP,0,Graduate Professional,59,Ahmedabad West
BHIKA FULA SAVLE,RPI(A),0,Literate,31,Ahmedabad West
DALPATBHAI KHIMABHAI VANZARA,IND,0,8th Pass,42,Ahmedabad West
ISHWARBHAI DHANABHAI MAKWANA,LJP,0,Graduate,58,Ahmedabad West
ISHWARBHAI KHANDAS SHAH,IND,0,Literate,74,Ahmedabad West
KANTIBHAI HEMABHAI SOLANKI,IND,0,Graduate,47,Ahmedabad West
MOHANBHAI KARSANBHAI PARMAR,LPSP, 1 ,Literate,53,Ahmedabad West
NARENDRASINH MANSINH SANKHALIYA,Loktantrik Samajwadi Party, 1 ,Graduate,47,Ahmedabad West
PRAHALADBHAI NATHUBHAI CHAUHAN,IND,0,Not Given,55,Ahmedabad West
PRAVINBHAI SHANKARLAL SOLANKI,BSP,0,Not Given,44,Ahmedabad West
RAMESHBHAI DANABHAI SOLANKI,IND,0,10th Pass,48,Ahmedabad West
RATNABEN DAHYABHAI VORA,IND, 1 ,Post Graduate,42,Ahmedabad West
SHAILESH MANHARBHAI PARMAR,INC,0,Post Graduate,39,Ahmedabad West
VEDUBHAI KAUTIKBHAI SIRSATH,IJP,0,Literate,36,Ahmedabad West
VIJAYKUMAR MANJIBHAI VATHEL,All India Minorities Front,0,Not Given,37,Ahmedabad West
VITTHALBHAI MAGANBHAI SOLANKI,IND,0,10th Pass,49,Ahmedabad West
NARANBHAI BHIKHABHAI KACHHADIYA,BJP,0,5th Pass,53,Amreli
CHANDRAKANT RAMJIBHAI BARAIYA,SP, 4 ,8th Pass,41,Amreli
CHANDUBHAI RANABHAI ASLALIYA,IND,0,Literate,38,Amreli
DHIRUBHAI BHANABHAI BHAROLA,BSP,0,12th Pass,38,Amreli
GULMOHAMMAD ISMAIL KHOKHHOR,IND,0,10th Pass,40,Amreli
JAYSUKHBHAI LALJIBHAI KASWALA,Loktantrik Samajwadi Party,0,Literate,39,Amreli
MADHUBHAI HARJIBHAI BHUVA,NCP,0,Graduate,61,Amreli
NATHABHAI VALLABHBHAI SUKHADIA,IND, 1 ,Literate,34,Amreli
NILABEN JAYSUKHBHAI THUMAR,IND,0,Literate,42,Amreli
NILABEN VIRJIBHAI THUMAR,INC,0,Graduate,49,Amreli
RAMBHAI JINABHAI GOHIL,IND,0,5th Pass,52,Amreli
RAMESHBHAI JASABHAI PARMAR,IND,0,Literate,32,Amreli
RAMESHBHAI KANUBHAI SANGANI,IND,0,Literate,27,Amreli
RAMESHBHAI SHAMJIBHAI GOHIL,MJP,0,12th Pass,46,Amreli
SAMATBHAI BHIKHABHAI MAKWANA,RKSP,0,Literate,37,Amreli
VALJIBHAI LALLUBHAI SIROYA,IND,0,Literate,62,Amreli
AMRISHBHAI VADILAL DAVE,IND,0,10th Pass,40,Anand
BABUBHAI BECHARBHAI PARMAR,NCP,0,8th Pass,65,Anand
BHARATBHAI BABUBHAI SOLANKI,IND,0,Literate,25,Anand
BHARATBHAI VINUBHAI BHOI,IND,0,12th Pass,33,Anand
GULAMMOHAMMAD ABDULKARIM MALIK,IND,0,Literate,62,Anand
HIMMATBHAI MOHANBHAI RATHOD,IJP,0,10th Pass,45,Anand
HITENDRASINH MOHANSINH PARMAR,SP,0,10th Pass,54,Anand
JAYESHBHAI ARVINDBHAI PATEL,IND,0,Graduate,44,Anand
KAUSHIKKUMAR RAVJIBHAI CHAVDA,IND,0,Post Graduate,35,Anand
LALJIBHAI GANESHJI PUROHIT,IND,0,5th Pass,64,Anand
LILABEN RAVJIBHAI PARMAR,IND,0,Graduate Professional,48,Anand
MEHBUBALI HUSAINMIYA SAIYED,IND,0,Graduate,56,Anand
SAMIRBHAI GIRISHBHAI PATEL,SVPP,0,Graduate,32,Anand
MUKESH BHAIRAVDANJI GADHAVI,INC,0,Graduate,47,Banaskantha
AMRUTBHAI LAKHUBHAI FOSI,MJP, 1 ,Literate,49,Banaskantha
ASHOKBHAI CHHAGANBHAI PUROHIT,IND, 1 ,10th Pass,32,Banaskantha
AYUBBHAI IBRAHIMBHAI SIPAHI,IND,0,Literate,35,Banaskantha
BHOPAJI ASHAJI MAJIRANA,IND,0,Not Given,68,Banaskantha
CHETANBHAI KALABHAI SOLANKI,BSP,0,Graduate,28,Banaskantha
HARIBHAI PARTHIBHAI CHAUDHARY,BJP,0,Graduate,54,Banaskantha
HASMUKHBHAI RAVJIBHAI KATARIA,Loktantrik Samajwadi Party,0,10th Pass,34,Banaskantha
ISHVARBHAI MAHADEVBHAI LODHA,Akhil Bharatiya Jan Sangh,0,Literate,57,Banaskantha
LEMBUJI PARBATJI ROHATAR,IND,0,Literate,38,Banaskantha
MOHAMMADSIKANDRA JALALBHAI PARSANI,IND,0,Not Given,30,Banaskantha
SAVJIBHAI PATHUBHAI RAJGOR,IND,0,Literate,34,Banaskantha
SHARDABEN BHIKHABHAI PARMAR,IND,0,Literate,45,Banaskantha
YOGESHKUMAR BHIKHABHAI KARNAVAT,IND, 1 ,Graduate,31,Banaskantha
Madhu Yaskhi Goud,INC,0,Post Graduate,50,BANASKANTHA : BYE-ELECTION ON 2-06-2013
Aaris Mohammed,IND,0,10th Pass,46,BANASKANTHA : BYE-ELECTION ON 2-06-2013
Bigala Ganesh,TRS,0,Graduate Professional,39,BANASKANTHA : BYE-ELECTION ON 2-06-2013
D.S.R. Chaudary,LSP,0,Not Given,52,BANASKANTHA : BYE-ELECTION ON 2-06-2013
Gaddam Srinivas,IND,0,Doctorate,47,BANASKANTHA : BYE-ELECTION ON 2-06-2013
Jala Bapu Reddy,BJP,0,Post Graduate,59,BANASKANTHA : BYE-ELECTION ON 2-06-2013
Kandem Prabhakar,IND,0,10th Pass,44,BANASKANTHA : BYE-ELECTION ON 2-06-2013
P. Vinay Kumar,PRAP,0,Post Graduate,51,BANASKANTHA : BYE-ELECTION ON 2-06-2013
Rapelly Srinivas,IND,0,Graduate,34,BANASKANTHA : BYE-ELECTION ON 2-06-2013
S Sujatha,Trilinga Praja Pragati Party,0,Not Given,43,BANASKANTHA : BYE-ELECTION ON 2-06-2013
V Sathyanarayana Murthy,PPOI,0,Doctorate,51,BANASKANTHA : BYE-ELECTION ON 2-06-2013
Y Ramulu,BSP,0,Graduate,53,BANASKANTHA : BYE-ELECTION ON 2-06-2013
ARJUNBHAI BHALJIBHAI CHAUDHARY,IND,0,Graduate,52,Bardoli
KAMLESHBHAI PRABHUBHAI CHAUDHARY,JD(U),0,12th Pass,37,Bardoli
PRAVINBHAI BHULABHAI RATHOD,SP,0,Graduate,45,Bardoli
PRAVINSINH JAGATSINH VASAVA,IND, 3 ,12th Pass,29,Bardoli
RANJANBEN CHIMANBHAI GAMIT,BSP,0,Literate,38,Bardoli
RITESHKUMAR AMARSINH VASAVA,BJP,0,Graduate,32,Bardoli
SONABEN BHIKHUBHAI PATEL,CPI,0,Literate,73,Bardoli
SUKABHAI MANGABHAI RATHOD,IND,0,Literate,52,Bardoli
SUMANBHAI NARSINHBHAI GAMIT,IND,0,Literate,48,Bardoli
THAKORBHAI MANEKJIBHAI GAMIT,IND,0,Graduate,58,Bardoli
VIJAYKUMAR HARIBHAI PATEL,MJP,0,Graduate,39,Bardoli
MANSUKHBHAI DHANJIBHAI VASAVA,BJP,0,Graduate,52,Bharuch
BALVANTSINH VIJAYSINH PARMAR,NCP,0,Literate,53,Bharuch
CHHOTUBHAI AMARSINHBHAI VASAVA,JD(U), 13 ,10th Pass,62,Bharuch
DILIPKUMAR GULSING VASAVA,IND,0,12th Pass,32,Bharuch
HEMANTKUMAR JERAMBHAI GOHIL,IND, 1 ,Literate,31,Bharuch
KANAKSINH MOHANSING MANGROLA,SP, 4 ,Graduate,58,Bharuch
MAHIPATBHAI MAGANBHAI LAD,IND,0,10th Pass,53,Bharuch
MEHRUNISSA VALIBHAI PATEL,LJP,0,Not Given,40,Bharuch
NARENDRASINH RANDHIRSINH VASHI,Loktantrik Samajwadi Party,0,10th Pass,37,Bharuch
NARESHKUMAR BHAGVANBHAI PATEL,MJP,0,Graduate,48,Bharuch
SANATKUMAR RAJARAM PANDEY,BSP,0,Literate,32,Bharuch
SHAKILAHEMAD GULAM MURTUZA LAKDAWALA,IND, 1 ,10th Pass,43,Bharuch
SURESHBHAI GORDHANBHAI VASAVA,Akhil Bharatiya Jan Sangh,0,5th Pass,40,Bharuch
THAKORBHAI CHANDULAL PATEL,IND,0,Graduate,58,Bharuch
UMARJI AHMADBHAI UGHARADAR (AZIZ TANKARVI),INC,0,Graduate,64,Bharuch
RAJENDRASINH GHANSHYAMSINH RANA,BJP,0,Graduate Professional,53,Bhavnagar
ATULBHAI HARSHADRAI PANDYA,BNJD, 8 ,Graduate,46,Bhavnagar
DEVJIBHAI MEGHABHAI DABHI,Samajwadi Janata Party (Rashtriya),0,Literate,29,Bhavnagar
DHIRUBHAI KARSANBHAI CHAUHAN,IND,0,Literate,39,Bhavnagar
DINESH NANUBHAI SAPARIA,LPSP,0,Graduate Professional,45,Bhavnagar
GORDHANBHAI PRAGJIBHAI ZADAPHIA,MJP,0,Post Graduate,54,Bhavnagar
HARINBHAI RAMNIKBHAI MAKWANA,IND,0,Literate,37,Bhavnagar
MAHAVIRSINH BHAGIRATHSINH GOHIL,INC, 1 ,Graduate,52,Bhavnagar
MEPABHAI MAVJIBHAI CHUDASAMA,IND,0,Literate,42,Bhavnagar
MOHHAMADRAFIK IBRAHIMBHAI SOLANKI,IND,0,5th Pass,50,Bhavnagar
MUKESHBHAI MAGANBHAI PUNANI,IND,0,Literate,43,Bhavnagar
NANJIBHAI MADHABHAI GOHIL,RPI(A), 3 ,Literate,38,Bhavnagar
NARESHBHAI NANJIBHAI SONANI,IND,0,Literate,36,Bhavnagar
TULSIBHAI RAMJIBHAI YADAV,SP,0,Graduate,67,Bhavnagar
VALJIBHAI BADHABHAI BORICHA,BSP,0,Graduate,51,Bhavnagar
ZINABHAI NAGJIBHAI KATARIA,IND, 1 ,Not Given,49,Bhavnagar
RAMSINHBHAI PATALBHAI RATHAVA,BJP,0,10th Pass,57,Chhota Udaipur
NARANBHAI JEMLABHAI RATHWA,INC,0,Graduate,55,Chhota Udaipur
PRAKASHBHAI SOMABHAI BHIL,BSP,0,12th Pass,36,Chhota Udaipur
VITTHALBHAI VENIBHAI VASAVA (BHIL),IND,0,10th Pass,63,Chhota Udaipur
PRABHABEN KISHORESINH TAVIAD,INC,0,Graduate Professional,54,Dahod
DINESHBHAI NAGJIBHAI PARMAR,IJP,0,Post Graduate,28,Dahod
KALSINGBHAI TAJSINHBHAI MEDA,NCP,0,Post Graduate,57,Dahod
KAMALSINH CHHAGANSINH MUNIA,SP,0,Post Graduate,61,Dahod
RAMSINGBHAI NANJIBHAI KALARA,BSP,0,12th Pass,37,Dahod
SINGJIBHAI JALJIBHAI KATARA,CPM,0,Literate,62,Dahod
SOMJIBHAI PUNJABHAI DAMOR,BJP,0,Graduate,70,Dahod
LALKRISHNA KISHANCHAND ADVANI,BJP, 1 ,Graduate Professional,81,Gandhinagar
ANILKUMAR SOMABHAI MAKWANA,IND, 3 ,Literate,44,Gandhinagar
ASHOKKUMAR ISHWARBHAI PATEL,BNJD,0,Literate,33,Gandhinagar
FATMABIBI FARUQBHAI MEMON,IJP,0,Literate,42,Gandhinagar
FIROZ AHMED TAKIYUL REHMAN DEHLVI,All India Minorities Front,0,Graduate,41,Gandhinagar
HETA KUMARPAL PARIKH,IND,0,Graduate,45,Gandhinagar
KALPESHKUMAR RAJNIKANT MODI,IND, 1 ,12th Pass,42,Gandhinagar
MAHANT SHRI DHARAMDAS BAPU,IND,0,Literate,45,Gandhinagar
MALLIKA SARABHAI,IND,0,Doctorate,55,Gandhinagar
MUKESHKUMAR KHODIDAS SHAH,IND,0,12th Pass,32,Gandhinagar
RAHUL CHIMANBHAI MEHTA,IND,0,Post Graduate,40,Gandhinagar
RAKESHBHAI RAJDEVSINH THAKUR,IND,0,10th Pass,36,Gandhinagar
RAKESHKUMAR HAWALDAR PANDEY,BSP,0,Graduate Professional,31,Gandhinagar
SAMSUDDIN NASRUDDIN KHALIFA,Loktantrik Samajwadi Party,0,5th Pass,46,Gandhinagar
SANJAYBHAI AMARKUMAR BRAHMBHATT,IND,0,12th Pass,39,Gandhinagar
SIDDHESH DINESHBHAI PATEL,IND,0,Not Given,28,Gandhinagar
SUKHDEVSINH PARBATSINH VAGHELA,IND,0,Graduate,51,Gandhinagar
SUNILBHAI MANUBHAI TRIVEDI,MJP, 1 ,Graduate,47,Gandhinagar
SURESHKUMAR CHATURDAS PATEL,INC,0,10th Pass,57,Gandhinagar
VIKRAMBHAI ARJANBHAI MADAM,INC,0,Graduate,51,Jamnagar
BHURALAL MEGHJIBHAI PARMAR,IND, 1 ,Literate,61,Jamnagar
CHANDUBHA MANUBHA VADHER,MJP,0,Literate,50,Jamnagar
DEVAYATBHAI JIVABHAI CHAVDA,IND, 1 ,Literate,58,Jamnagar
DHARMENDRABHAI MAGANLAL PATEL,IND,0,10th Pass,31,Jamnagar
DINESHBHAI KALABHAI CHAUHAN,RPI(A),0,Literate,63,Jamnagar
GAURIBEN MOHANBHAI DEVGANA,IND,0,Literate,36,Jamnagar
GOVINDBHAI LALJIBHAI PADHIYAR,IND,0,Literate,39,Jamnagar
HABIBBHAI ISHABHAI SACHADA,IND, 1 ,Literate,50,Jamnagar
HITENDRASINH JAYVANTSINH JADEJA,RKSP,0,10th Pass,32,Jamnagar
INDRISH ISMAIL DOSANI,IND,0,Literate,29,Jamnagar
JAYSUKHBHAI TRIKAMBHAI CHAVDA,BSP,0,Literate,38,Jamnagar
MAHESH PARSOTTAMBHAI VADI,IND,0,8th Pass,30,Jamnagar
MAMAD NATHUBHAI NOIDA,IND,0,Literate,61,Jamnagar
MANHARBHAI KACHARABHAI RATHOD,RSP(S),0,10th Pass,31,Jamnagar
RAFIQ ABUBAKAL POPATPUTRA,IND,0,Literate,53,Jamnagar
RAJESH SHIVSHANKER VYAS,IND,0,Literate,48,Jamnagar
RAMESHBHAI DEVRAJBHAI MUNGRA,BJP,0,10th Pass,55,Jamnagar
SALIM OSMAN BHAGAD,IND,0,Literate,30,Jamnagar
VASANTBHAI MANIBHAI SANGHAVI,Akhil Bharatiya Jan Sangh,0,Graduate Professional,74,Jamnagar
VINODBHAI VIRJIBHAI SAGATHIYA,IND,0,Not Given,38,Jamnagar
VIRABHAI MALDEBHAI GOJIYA,IND,0,Not Given,40,Jamnagar
DINUBHAI BOGHABHAI SOLANKI,BJP, 1 ,Graduate,51,Junagadh
ASHOKBHAI BHIMJIBHAI BHOOT,RSP(S), 2 ,8th Pass,56,Junagadh
BACHUBHAI KALABHAI SAVERA,IND,0,Literate,62,Junagadh
BHARATKUMAR KANJIBHAI KOYANI,IND,0,Post Graduate,50,Junagadh
BRIJESH RAMBHAI DANGAR,RWS, 1 ,8th Pass,31,Junagadh
CHANDRASINH HAMIRBHAI MAHIDA,RPI(A),0,Literate,50,Junagadh
CHANDULAL BHANUBHAI GHADUK,MJP,0,Literate,42,Junagadh
HARILAL RANCHHODBHAI CHAUHAN,IND,0,Post Graduate,63,Junagadh
HETALKUMAR NAROTTAMBHAI THUMBER,BNJD, 1 ,12th Pass,30,Junagadh
HUSAINKHAN SARVERKHAN PATHAN,SP,0,Literate,60,Junagadh
JASUBHAI DHANABHAI BARAD,INC, 2 ,Graduate,54,Junagadh
MOHAMMADYUSUF UMARBHAI CHAND,IND,0,Literate,38,Junagadh
SAVJIBHAI BHIKHABHAI PARMAR,IND,0,Graduate,39,Junagadh
VALLBHABHAI RAMBHAI KUNJADIA,Akhil Bharatiya Manav Seva Dal,0,Graduate,46,Junagadh
VASRAMBHAI PUNJABHAI KAMADIYA,IND, 1 ,5th Pass,56,Junagadh
VIRAMBHAI NATHUBHAI VALA,IND,0,Literate,58,Junagadh
POONAMBEN VELJIBHAI JAT,BJP, 1 ,12th Pass,37,Kachchh
ASMAL THAKERSI GARVA,IND,0,Literate,58,Kachchh
BHARMALBHAI NARANBHAI DUNGARIYA,SP,0,5th Pass,51,Kachchh
BHURALAL KHIMJIBHAI MUNSHI,IND,0,Not Given,46,Kachchh
DHANJIBHAI KARSANBHAI MAHESHWARI,IND,0,8th Pass,38,Kachchh
GANGJI DAYABHAI MAHESHWARI,IND,0,Literate,29,Kachchh
GOVINDBHAI JIVABHAI DAFDA,IND, 1 ,Literate,27,Kachchh
HIRABEN DALPATBHAI VANZARA,IND,0,Literate,38,Kachchh
KANJIBHAI ABHABHAI MAHESWARI,IND,0,12th Pass,59,Kachchh
LILBAI JIVANBHAI MANGALIYA,IND,0,Not Given,28,Kachchh
MOHANBHAI LAGHABHAI NAMORI,BSP,0,Literate,55,Kachchh
MOTILAL DEVJIBHAI CHAUHAN,LPSP,0,Not Given,54,Kachchh
MUKESHBHAI MANDANBHAI PARMAR,IJP,0,12th Pass,27,Kachchh
NANJIBHAI BHANJIBHAI SARESA,IND,0,Literate,55,Kachchh
RAMESH GANGJI BALIA,RKSP,0,8th Pass,26,Kachchh
TINABEN MAGANBHAI PARMAR,BNJD,0,Post Graduate,26,Kachchh
VALJIBHAI POONAMCHANDRA DANICHA,INC, 1 ,Post Graduate,62,Kachchh
DINSHA ZAVARBHAI PATEL,INC,0,10th Pass,71,Kheda
ALPESHSINH SURUBHA VAGHELA,IND, 4 ,12th Pass,31,Kheda
BHARATKUMAR VISHNUBHAI PATEL,IND,0,12th Pass,32,Kheda
DEVUSINH JESINGBHAI CHAUHAN,BJP,0,10th Pass,44,Kheda
HEMALSINH DAJIBHAI DODIYA,MJP,0,10th Pass,40,Kheda
RATANSINH UDESINH CHAUHAN,BSP,0,10th Pass,61,Kheda
TOFIKHUSAIN GULAMRASUL SHEKH,IND,0,Literate,36,Kheda
VASANTBHAI AUTABHAI CHRISTI,IND, 1 ,12th Pass,38,Kheda
ZAKIRHUSSAIN GULAMNABI KHALIFA,IND,0,10th Pass,38,Kheda
JAYSHREEBEN KANUBHAI PATEL,BJP,0,10th Pass,50,Mahesana
AMARSINH RAMSINH THAKORE,MJP,0,12th Pass,40,Mahesana
BABUBHAI ISHWARBHAI PRAJAPATI,VHS,0,12th Pass,52,Mahesana
JIVABHAI AMBALAL PATEL,INC,0,10th Pass,70,Mahesana
JIVRAMBHAI HIRDAS PATEL,IND,0,5th Pass,67,Mahesana
KOKILABEN MANUBHAI NAYI,IND,0,Literate,39,Mahesana
LALJIBHAI KESHAVLAL PATEL,IND,0,12th Pass,47,Mahesana
MANOJKUMAR BECHARDAS PATEL,IND,0,Graduate,58,Mahesana
PRAVINKUMAR CHUNILAL PATEL,BRP,0,Post Graduate,50,Mahesana
RAMANJI SIVAJI THAKORE,IND,0,Literate,56,Mahesana
RUDATSINH VANRAJSINH ZALA,BSP,0,8th Pass,27,Mahesana
SHANKARJI BADARJI CHAVDA,IND, 1 ,8th Pass,55,Mahesana
CHANDRAKANT RAGHUNATH PATIL,BJP, 6 ,10th Pass,54,Navsari
AZADKUMAR CHATURBHAI PATEL,SVPP,0,Post Graduate,33,Navsari
DHANSUKHBHAI BHAGVATIPRASAD RAJPUT,INC, 1 ,12th Pass,51,Navsari
GANGAPRASAD LALANBHAI YADAV,MJP, 2 ,Illiterate,55,Navsari
GOVINDBHAI LAXMANBHAI RATHOD,IND,0,Illiterate,52,Navsari
JASWANTBHAI DALPATBHAI PANCHAL,RPI(A),0,Graduate,49,Navsari
KAMALBEN KASHIRAM VARANKAR,IND,0,Illiterate,50,Navsari
KANUBHAI DEVJIBHAI SUKHADIA,IND, 1 ,Graduate Professional,47,Navsari
PRAVINCHANDRA MANILAL PATEL,IND,0,Doctorate,52,Navsari
SATYAJIT JAYANTILAL SHETH,IND,0,Graduate,41,Navsari
SHAILESHBHAI BISWESHWAR SRIVASTAV,BSP, 1 ,Literate,37,Navsari
SHATRUDHANDAS OMKARDAS BAIRAGI,IND,0,5th Pass,78,Navsari
TARUNBHAI CHAMPAKBHAI PATEL,IND,0,Illiterate,39,Navsari
YOGESHKUMAR THAKOREBHAI NAYAK,NCP,0,Not Given,54,Navsari
PRABHATSINH PRATAPSINH CHAUHAN,BJP, 3 ,10th Pass,67,Panchmahal
KALIM ABDULLATIF SHEKH,LJP,0,8th Pass,42,Panchmahal
MUKHTYAR MOHAMMAD MANSURI,Akhil Bharatiya Manav Seva Dal,0,Literate,49,Panchmahal
PRAKASHKUMAR MANEKLAL BAROT,BSP,0,Graduate,53,Panchmahal
